# DIAMOND LIGHT SOURCE
# Instrument: I20-XAS Date: Wed, 8 Oct 2025 17:04:54 BST
# Ring energy: 3.00088 GeV
# Initial ring current: 295.45783 mA
# Filling mode: Standby
# Wiggler gap selected: 19.99900 mm
#  
# Primary slits:  vertical gap= 0.11000 mrad; horizontal gap= 0.69983 mrad; vertical offset= 0.02496 mrad; horizontal offset= -0.02915 mrad
# Secondary slits:  vertical gap= 7.19850 mm; horizontal gap= 24.69800 mm; vertical offset= 1.29930 mm; horizontal offset= 0.00100 mm
# Experimental slits:  vertical gap= 1.50006 mm; horizontal gap= 4.99995 mm; vertical offset= 2.19365 mm; horizontal offset= -2.10002 mm
#  
# Optic Hutch Mirrors Coating: Rhodium
# Monochromator crystal cut: Si(111)
# Monochromator energy : 9658.0010 eV
# Incident angle for Harmonic Rejection Mirrors: -7.86 mrad
# Harmonic rejection mirrors coating: Rhodium
# I0 Stanford sensitivity: 5 uA/V Offsets: 50 nA
# It Stanford sensitivity: 100 nA/V Offsets: 1 nA
# Iref Stanford sensitivity: 50 pA/V Offsets: 50 pA
# I1 Stanford sensitivity: 1 uA/V Offsets: 5 nA
#  
#  
# Atn5 (Xia) filters: Al 0.2 mm In Al 0.5 mm Out Al 1.0 mm Out Al 3.0 mm Out C 0.5 mm Out C 1.0 mm In C 2.0 mm Out C 4.0 mm Out
# XAS Sample stage: x: 1.50 mm y: 31.50 mm z: 0.00 mm rot: 0.00 deg
# XES Sample stage: x: -3.00 mm y: 3.90 mm z: 0.80 mm rot: 45.00 deg
# XES energy (upper, lower): 8632.30 eV , 9571.70 eV
# XES analysers to move (lower) : M3: true, M2: true, M1: true, C: true, P1: true, P2: true, P3: true
# XES analysers to move (upper) : M3: true, M2: true, M1: true, C: true, P1: true, P2: true, P3: true
# XES upper spectrometer : crystal material Si, crystal cut: (6 4 2), Rowland circle radius: 995.0 mm
# XES lower spectrometer : crystal material Ge, crystal cut: (5 5 5), Rowland circle radius: 992.0 mm
# Fluo detector x position : 250.0000 mm
# Ion chamber status : Data seems to be ok (check run at 17:04:25 on 08-10-2025)
# medipix1 ROI : ROI : start = (446, 99), size = (128, 50)
#
# Ascii output file name: 'Experiment_1/ascii/XES_ZnZSM5_air500_279192_1.dat'
# Nexus output file: '/dls/i20/data/2025/sp41335-1/Experiment_1/nexus/279192_1.nxs'
# XML folder and files:
# /dls/i20/data/2025/sp41335-1/xml/Experiment_1/
# RXES_Parameters
# XESDetector_Parameters_upper
# Sample_Parameters
# Output_Parameters
# The contents of these files are also stored in the nexus file.
#
# Sample name: XES_ZnZSM5_air500
# Sample description: ZnZSM5_air500
# command: scan bragg1WithOffset 9658.0 9663.0 0.3 XESEnergyUpper [Range1 : 8632.00, 8647.00, 0.30] XESBraggUpper xes_2d_plotter I1 medipix1 XAS Progress Updater
#
#
#
# Dark current intensity (Hz), collected over 1.00s: I1 512.00
# Dark current has been automatically removed from counts in main scan (I1)
#
# Energy          	XESEnergyUpper  	XESBraggUpper   	I1              	FF_medipix1     	FFI1_medipix1   	Time            	
9658.0010       	8632.0000       	81.7151         	601153.00       	623.000000      	0.001036        	1.0000          	
9658.0000       	8632.3000       	81.7014         	601301.00       	625.000000      	0.001039        	1.0000          	
9657.9980       	8632.5900       	81.6878         	601305.00       	621.000000      	0.001033        	1.0000          	
9658.0000       	8632.8900       	81.6742         	601348.00       	615.000000      	0.001023        	1.0000          	
9658.0000       	8633.1900       	81.6606         	601364.00       	628.000000      	0.001044        	1.0000          	
9657.9990       	8633.4900       	81.6470         	601452.00       	555.000000      	0.000923        	1.0000          	
9658.0000       	8633.7900       	81.6335         	601504.00       	400.000000      	0.000665        	1.0000          	
9658.0000       	8634.0900       	81.6199         	601494.00       	267.000000      	0.000444        	1.0000          	
9658.0000       	8634.3900       	81.6064         	601415.00       	178.000000      	0.000296        	1.0000          	
9658.0000       	8634.6900       	81.5930         	601443.00       	142.000000      	0.000236        	1.0000          	
9658.0000       	8634.9900       	81.5795         	601351.00       	98.000000       	0.000163        	1.0000          	
9658.0000       	8635.2900       	81.5661         	601400.00       	122.000000      	0.000203        	1.0000          	
9657.9990       	8635.5900       	81.5526         	601380.00       	124.000000      	0.000206        	1.0000          	
9658.0000       	8635.8900       	81.5393         	601290.00       	143.000000      	0.000238        	1.0000          	
9658.0010       	8636.1900       	81.5259         	601207.00       	111.000000      	0.000185        	1.0000          	
9658.0000       	8636.4900       	81.5125         	601327.00       	109.000000      	0.000181        	1.0000          	
9658.0000       	8636.7900       	81.4992         	601241.00       	67.000000       	0.000111        	1.0000          	
9657.9990       	8637.0900       	81.4859         	601238.00       	40.000000       	0.000067        	1.0000          	
9658.0010       	8637.3900       	81.4726         	601123.00       	20.000000       	0.000033        	1.0000          	
9658.0000       	8637.6900       	81.4594         	601205.00       	26.000000       	0.000043        	1.0000          	
9658.0010       	8637.9900       	81.4461         	601074.00       	24.000000       	0.000040        	1.0000          	
9657.9980       	8638.2900       	81.4329         	601125.00       	16.000000       	0.000027        	1.0000          	
9658.0010       	8638.5900       	81.4197         	601050.00       	19.000000       	0.000032        	1.0000          	
9658.0000       	8638.8900       	81.4065         	601004.00       	21.000000       	0.000035        	1.0000          	
9658.0010       	8639.1900       	81.3934         	600934.00       	20.000000       	0.000033        	1.0000          	
9657.9980       	8639.4900       	81.3802         	600855.00       	16.000000       	0.000027        	1.0000          	
9657.9980       	8639.7900       	81.3671         	600901.00       	17.000000       	0.000028        	1.0000          	
9658.0000       	8640.0900       	81.3540         	600817.00       	8.000000        	0.000013        	1.0000          	
9658.0010       	8640.3900       	81.3410         	600775.00       	8.000000        	0.000013        	1.0000          	
9658.0010       	8640.6900       	81.3279         	600796.00       	7.000000        	0.000012        	1.0000          	
9658.0000       	8640.9900       	81.3149         	600756.00       	9.000000        	0.000015        	1.0000          	
9658.0000       	8641.2900       	81.3019         	600673.00       	12.000000       	0.000020        	1.0000          	
9658.0000       	8641.5900       	81.2889         	600644.00       	7.000000        	0.000012        	1.0000          	
9657.9990       	8641.8900       	81.2759         	600686.00       	10.000000       	0.000017        	1.0000          	
9658.0000       	8642.1900       	81.2629         	600551.00       	8.000000        	0.000013        	1.0000          	
9658.0010       	8642.4900       	81.2500         	600568.00       	10.000000       	0.000017        	1.0000          	
9658.0000       	8642.7900       	81.2371         	600623.00       	8.000000        	0.000013        	1.0000          	
9658.0000       	8643.0900       	81.2242         	600529.00       	9.000000        	0.000015        	1.0000          	
9657.9990       	8643.3900       	81.2113         	600478.00       	12.000000       	0.000020        	1.0000          	
9658.0010       	8643.6900       	81.1985         	600523.00       	9.000000        	0.000015        	1.0000          	
9657.9990       	8643.9900       	81.1856         	600395.00       	6.000000        	0.000010        	1.0000          	
9657.9990       	8644.2900       	81.1728         	600419.00       	11.000000       	0.000018        	1.0000          	
9657.9990       	8644.5900       	81.1600         	600424.00       	10.000000       	0.000017        	1.0000          	
9658.0000       	8644.8900       	81.1473         	600375.00       	5.000000        	0.000008        	1.0000          	
9657.9990       	8645.1900       	81.1345         	600404.00       	7.000000        	0.000012        	1.0000          	
9657.9990       	8645.4900       	81.1218         	600386.00       	8.000000        	0.000013        	1.0000          	
9658.0000       	8645.7900       	81.1091         	600315.00       	8.000000        	0.000013        	1.0000          	
9658.0000       	8646.0900       	81.0964         	600445.00       	6.000000        	0.000010        	1.0000          	
9657.9990       	8646.3900       	81.0837         	600338.00       	6.000000        	0.000010        	1.0000          	
9658.0000       	8646.6900       	81.0710         	600435.00       	13.000000       	0.000022        	1.0000          	
9658.0000       	8646.9900       	81.0584         	600272.00       	11.000000       	0.000018        	1.0000          	
9658.3010       	8632.0000       	81.7151         	600115.00       	645.000000      	0.001075        	1.0000          	
9658.3010       	8632.3000       	81.7014         	600088.00       	659.000000      	0.001098        	1.0000          	
9658.3000       	8632.5900       	81.6878         	600065.00       	659.000000      	0.001098        	1.0000          	
9658.3010       	8632.8900       	81.6742         	600011.00       	676.000000      	0.001127        	1.0000          	
9658.3000       	8633.1900       	81.6606         	599873.00       	724.000000      	0.001207        	1.0000          	
9658.3010       	8633.4900       	81.6470         	599873.00       	595.000000      	0.000992        	1.0000          	
9658.2990       	8633.7900       	81.6335         	599952.00       	591.000000      	0.000985        	1.0000          	
9658.2990       	8634.0900       	81.6199         	599715.00       	427.000000      	0.000712        	1.0000          	
9658.3000       	8634.3900       	81.6064         	599775.00       	284.000000      	0.000474        	1.0000          	
9658.3010       	8634.6900       	81.5930         	599590.00       	213.000000      	0.000355        	1.0000          	
9658.3010       	8634.9900       	81.5795         	599603.00       	150.000000      	0.000250        	1.0000          	
9658.2990       	8635.2900       	81.5661         	599509.00       	114.000000      	0.000190        	1.0000          	
9658.3000       	8635.5900       	81.5526         	599412.00       	127.000000      	0.000212        	1.0000          	
9658.3000       	8635.8900       	81.5393         	599438.00       	134.000000      	0.000224        	1.0000          	
9658.2990       	8636.1900       	81.5259         	599445.00       	172.000000      	0.000287        	1.0000          	
9658.2990       	8636.4900       	81.5125         	599423.00       	131.000000      	0.000219        	1.0000          	
9658.3010       	8636.7900       	81.4992         	599392.00       	93.000000       	0.000155        	1.0000          	
9658.3000       	8637.0900       	81.4859         	599429.00       	61.000000       	0.000102        	1.0000          	
9658.3010       	8637.3900       	81.4726         	599460.00       	50.000000       	0.000083        	1.0000          	
9658.3000       	8637.6900       	81.4594         	599367.00       	29.000000       	0.000048        	1.0000          	
9658.2990       	8637.9900       	81.4461         	599300.00       	20.000000       	0.000033        	1.0000          	
9658.3000       	8638.2900       	81.4329         	599066.00       	20.000000       	0.000033        	1.0000          	
9658.2990       	8638.5900       	81.4197         	599148.00       	22.000000       	0.000037        	1.0000          	
9658.2990       	8638.8900       	81.4065         	599229.00       	22.000000       	0.000037        	1.0000          	
9658.2990       	8639.1900       	81.3934         	599290.00       	14.000000       	0.000023        	1.0000          	
9658.3010       	8639.4900       	81.3802         	599206.00       	24.000000       	0.000040        	1.0000          	
9658.2980       	8639.7900       	81.3671         	599145.00       	19.000000       	0.000032        	1.0000          	
9658.2990       	8640.0900       	81.3540         	599073.00       	14.000000       	0.000023        	1.0000          	
9658.2990       	8640.3900       	81.3410         	599039.00       	9.000000        	0.000015        	1.0000          	
9658.3000       	8640.6900       	81.3279         	599034.00       	12.000000       	0.000020        	1.0000          	
9658.2990       	8640.9900       	81.3149         	598921.00       	17.000000       	0.000028        	1.0000          	
9658.3000       	8641.2900       	81.3019         	598919.00       	10.000000       	0.000017        	1.0000          	
9658.2990       	8641.5900       	81.2889         	598771.00       	19.000000       	0.000032        	1.0000          	
9658.3010       	8641.8900       	81.2759         	598720.00       	11.000000       	0.000018        	1.0000          	
9658.3000       	8642.1900       	81.2629         	598476.00       	9.000000        	0.000015        	1.0000          	
9658.3000       	8642.4900       	81.2500         	598377.00       	5.000000        	0.000008        	1.0000          	
9658.3010       	8642.7900       	81.2371         	598495.00       	12.000000       	0.000020        	1.0000          	
9658.3000       	8643.0900       	81.2242         	598477.00       	16.000000       	0.000027        	1.0000          	
9658.3010       	8643.3900       	81.2113         	598496.00       	15.000000       	0.000025        	1.0000          	
9658.3000       	8643.6900       	81.1985         	598445.00       	13.000000       	0.000022        	1.0000          	
9658.3010       	8643.9900       	81.1856         	598379.00       	10.000000       	0.000017        	1.0000          	
9658.2990       	8644.2900       	81.1728         	598417.00       	10.000000       	0.000017        	1.0000          	
9658.3010       	8644.5900       	81.1600         	598333.00       	3.000000        	0.000005        	1.0000          	
9658.2990       	8644.8900       	81.1473         	598297.00       	10.000000       	0.000017        	1.0000          	
9658.2990       	8645.1900       	81.1345         	598320.00       	9.000000        	0.000015        	1.0000          	
9658.3010       	8645.4900       	81.1218         	598290.00       	9.000000        	0.000015        	1.0000          	
9658.2990       	8645.7900       	81.1091         	598302.00       	11.000000       	0.000018        	1.0000          	
9658.3000       	8646.0900       	81.0964         	598261.00       	10.000000       	0.000017        	1.0000          	
9658.2990       	8646.3900       	81.0837         	598189.00       	9.000000        	0.000015        	1.0000          	
9658.2990       	8646.6900       	81.0710         	598317.00       	10.000000       	0.000017        	1.0000          	
9658.3000       	8646.9900       	81.0584         	598209.00       	12.000000       	0.000020        	1.0000          	
9658.6010       	8632.0000       	81.7151         	598123.00       	595.000000      	0.000995        	1.0000          	
9658.6010       	8632.3000       	81.7014         	598111.00       	663.000000      	0.001108        	1.0000          	
9658.5980       	8632.5900       	81.6878         	598025.00       	673.000000      	0.001125        	1.0000          	
9658.6010       	8632.8900       	81.6742         	598120.00       	752.000000      	0.001257        	1.0000          	
9658.6010       	8633.1900       	81.6606         	598127.00       	717.000000      	0.001199        	1.0000          	
9658.6010       	8633.4900       	81.6470         	598193.00       	791.000000      	0.001322        	1.0000          	
9658.6000       	8633.7900       	81.6335         	598001.00       	674.000000      	0.001127        	1.0000          	
